,EUR,GBP,INR,AUD,CAD,SGD,CHF,MYR,JPY,CNY,ARS,BHD,BWP,BRL,BND,BGN,CLP,COP,HRK,CZK,DKK,HKD,HUF,ISK,IDR,IRR,ILS,KZT,KRW,KWD,LYD,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,ZAR,LKR,SEK,TWD,THB,TTD,TRY,AED,VEF
2022-09-03,1.004551,0.868468,79.789243,1.46813,1.312793,1.402357,0.981014,4.484848,140.20184,6.898993,139.143045,0.376,12.79199,5.169786,1.402357,1.964731,878.724586,4487.030483,7.55347,24.624085,7.471961,7.849462,403.548703,142.30755,14896.839985,42048.30286,3.37998,470.871689,1362.595561,0.309269,4.926807,44.871642,19.951539,127.722631,1.636041,10.016774,0.385094,218.777287,56.785913,4.737805,3.64,4.848962,60.961827,3.75,17.301436,363.858487,10.78126,30.656504,36.616404,6.769493,18.180775,3.6725,790003.298089
2022-09-02,0.99703,0.863728,79.707417,1.461364,1.309268,1.399067,0.98025,4.483526,140.073827,6.90018,139.147559,0.376,12.818374,5.17495,1.399067,1.950022,880.361057,4482.336365,7.498778,24.462031,7.414563,7.849532,398.442782,142.263005,14868.768308,42329.85834,3.372923,470.937892,1357.033277,0.30856,4.929646,45.173185,19.928757,127.591648,1.630912,9.952078,0.385048,218.105838,56.809893,4.687708,3.64,4.799676,60.441248,3.75,17.224114,360.686741,10.70179,30.586599,36.612984,6.775513,18.215421,3.6725,789783.775064
2022-09-01,1.005395,0.866957,79.661307,1.476061,1.316409,1.40254,0.983871,4.476858,139.944732,6.906721,139.004157,0.376,12.811138,5.231019,1.40254,1.966382,894.42867,4471.992095,7.562417,24.62951,7.477996,7.848321,404.282462,141.893626,14902.727256,42323.497902,3.39583,470.99376,1357.674191,0.308588,4.935162,44.611817,20.235638,127.517837,1.649125,10.056787,0.384798,219.048638,56.721548,4.744842,3.64,4.855276,60.193669,3.75,17.298511,360.576902,10.804441,30.608295,36.825827,6.759922,18.220393,3.6725,785267.11707
2022-08-31,0.99336,0.858507,79.473097,1.456647,1.308792,1.395372,0.974638,4.475365,138.658657,6.890318,138.726442,0.376,12.813149,5.184764,1.395372,1.942842,900.066587,4413.547131,7.466995,24.355708,7.388221,7.849393,398.682397,140.771127,14844.710348,42305.353328,3.328561,472.949364,1340.068984,0.308344,4.938201,44.547244,20.087683,127.21656,1.629684,9.903155,0.385031,218.738674,56.225876,4.689267,3.64,4.812277,60.237008,3.75,17.041215,360.005554,10.628706,30.396569,36.520994,6.77027,18.201556,3.6725,782929.321339
2022-08-30,0.998116,0.858084,79.603197,1.45369,1.308327,1.397534,0.974358,4.477499,138.693414,6.91189,138.576161,0.376,12.764117,5.075814,1.397534,1.952144,882.383955,4402.243463,7.496999,24.485972,7.423435,7.849058,403.019361,141.437562,14851.973445,42280.79679,3.324408,473.469577,1350.375279,0.308198,4.937756,44.164167,20.094294,127.424817,1.62822,9.799959,0.385012,221.728885,56.244836,4.713897,3.64,4.856634,61.088991,3.75,16.947595,360.109738,10.666112,30.48717,36.459797,6.771703,18.192962,3.6725,782483.448738
2022-08-29,1.000381,0.853832,79.946065,1.448179,1.300377,1.395784,0.969149,4.490289,138.744326,6.908322,138.333532,0.376,12.812255,5.029225,1.395784,1.956575,885.46964,4391.615262,7.513615,24.597242,7.440127,7.84705,408.462447,141.95327,14882.04497,42282.422756,3.319349,474.152594,1349.382985,0.30818,4.930247,44.223949,20.020317,127.973664,1.624124,9.750334,0.385009,221.653804,56.243165,4.732772,3.64,4.868082,61.226496,3.75,16.830503,360.094034,10.669891,30.405173,36.36874,6.801936,18.18563,3.6725,784074.249185
2022-08-28,1.003438,0.851638,79.992311,1.449001,1.304667,1.393171,0.965578,4.46788,137.585583,6.863052,137.711701,0.376,12.758323,5.06441,1.393171,1.962554,892.632368,4401.100009,7.540997,24.706847,7.465123,7.8467,413.07468,141.201559,14831.530256,42025.414758,3.258738,473.712742,1342.246063,0.307653,4.91093,44.49986,19.943954,128.047691,1.630064,9.806706,0.385,220.467989,56.18766,4.752688,3.64,4.880753,60.509888,3.75,16.88552,361.876209,10.682166,30.323027,36.216357,6.793428,18.167317,3.6725,781572.624949
2022-08-27,1.003328,0.852246,79.99163,1.45031,1.303375,1.393747,0.966605,4.467854,137.669314,6.869536,137.747017,0.376,12.758323,5.070861,1.393747,1.962338,892.68742,4402.245789,7.540943,24.70295,7.466571,7.846569,412.986235,141.201841,14821.047687,42034.578065,3.281294,473.845637,1341.314668,0.307658,4.914881,44.484191,20.007987,128.046602,1.629965,9.784435,0.384999,220.491866,56.187421,4.752268,3.64,4.890569,60.309867,3.75,16.880833,361.876209,10.672827,30.336938,36.216652,6.793627,18.151317,3.6725,771389.712077
2022-08-26,0.999102,0.848566,79.870292,1.444227,1.299927,1.392011,0.963211,4.468136,137.009638,6.870798,137.670291,0.376,12.76859,5.080061,1.392011,1.954073,899.15608,4387.252142,7.5079,24.600126,7.431041,7.846296,411.744968,140.595028,14810.710906,42105.405449,3.259706,473.941494,1337.101837,0.307869,4.92733,44.162965,19.913049,127.85237,1.622837,9.705799,0.385011,220.515499,56.10774,4.742739,3.64,4.863156,60.390182,3.75,16.804679,359.592458,10.603348,30.250736,36.122406,6.790734,18.17168,3.6725,708298.136163
2022-08-25,1.004037,0.847358,79.904932,1.436727,1.294623,1.390628,0.964735,4.473269,136.824014,6.851949,137.385983,0.376,12.786178,5.117928,1.390628,1.963726,909.370559,4397.205431,7.541882,24.768132,7.467775,7.846722,413.357783,140.864484,14788.563906,42180.314043,3.271163,465.837363,1336.08634,0.307759,4.928887,44.137431,19.946162,127.90782,1.609192,9.698975,0.384963,217.338906,56.064463,4.766347,3.64,4.891753,60.220517,3.75,16.79462,359.52986,10.595893,30.244117,35.860163,6.78305,18.171972,3.6725,630200.714129
2022-08-24,1.003302,0.847368,79.75363,1.446657,1.297025,1.393678,0.96627,4.485777,136.904774,6.860061,137.159085,0.376,12.821404,5.09455,1.393678,1.962288,912.32473,4368.438557,7.536833,24.744661,7.462055,7.846613,411.048674,140.770161,14832.85792,42183.211143,3.272582,464.255354,1339.259752,0.307794,4.937528,44.101173,19.902637,127.665623,1.615698,9.683681,0.384975,219.483023,56.043334,4.785618,3.64,4.891001,59.789404,3.75,16.931792,359.48175,10.603777,30.251545,36.057976,6.789716,18.157443,3.6725,625115.216258
2022-08-23,1.002844,0.844242,79.832071,1.44091,1.294823,1.392012,0.963419,4.488459,136.378046,6.837709,136.887105,0.376,12.554808,5.082391,1.392012,1.961392,926.114368,4376.330396,7.534034,24.729057,7.458523,7.84737,413.981828,140.207612,14858.81998,42215.50963,3.263328,466.847095,1338.57348,0.30768,4.919893,44.109186,20.025693,127.791188,1.606555,9.715446,0.384992,217.146106,56.045278,4.782088,3.64,4.897843,60.087646,3.75,16.966697,359.995657,10.61181,30.19567,36.019266,6.788997,18.118173,3.6725,620302.169899
2022-08-22,1.0062,0.850635,79.886377,1.455297,1.304013,1.398295,0.964856,4.484953,137.555988,6.850271,136.648296,0.376,12.554625,5.168914,1.398295,1.967956,940.470347,4400.740054,7.556752,24.818908,7.483567,7.846674,410.689746,140.975318,14915.033818,42154.290091,3.294246,473.357073,1346.402457,0.307615,4.882179,46.384199,20.160893,127.878118,1.621877,9.840625,0.384994,216.632037,56.214385,4.794291,3.64,4.915671,60.046133,3.75,17.014683,358.981531,10.717246,30.171481,36.171743,6.778962,18.091773,3.6725,617230.801141
2022-08-21,0.995475,0.845362,79.929893,1.452459,1.299431,1.391788,0.958888,4.47642,136.937462,6.81451,136.154032,0.376,12.554468,5.170596,1.391788,1.946979,944.453458,4370.96281,7.478856,24.531271,7.405884,7.845591,402.968911,140.296966,14861.564494,42025.134794,3.274552,476.454533,1336.231327,0.3081,4.875216,46.349974,20.176785,127.947777,1.620204,9.813591,0.384797,214.766698,55.962871,4.728191,3.64,4.857426,59.406308,3.75,17.005061,360.775974,10.588526,30.146603,35.787677,6.739931,18.091143,3.6725,608427.858637
2022-08-20,0.996148,0.84549,79.932196,1.454321,1.299358,1.39155,0.959087,4.476403,136.923117,6.816459,136.153121,0.376,12.554468,5.175465,1.39155,1.948295,944.419521,4372.391337,7.481359,24.530414,7.410248,7.845622,402.591338,140.299959,14860.933895,42039.448627,3.273997,476.477656,1336.445112,0.30808,4.877937,46.334328,20.176693,127.951463,1.620041,9.806448,0.384799,214.802847,55.962534,4.729556,3.64,4.859612,59.4994,3.75,17.013117,360.775974,10.589161,30.147667,35.787426,6.74126,18.087613,3.6725,609182.378964
2022-08-19,0.995918,0.846765,79.924365,1.455535,1.299126,1.391534,0.958896,4.47628,136.989877,6.817049,136.040317,0.376,12.528462,5.197524,1.391534,1.947847,945.40696,4400.818664,7.483606,24.539965,7.406633,7.846032,402.562317,140.332183,14900.054947,42232.86605,3.273662,476.630067,1337.748229,0.307603,4.878971,46.022524,20.187406,127.938927,1.618763,9.805452,0.384973,215.000792,56.017341,4.730758,3.64,4.862031,59.778444,3.75,17.023962,360.021685,10.588405,30.100676,35.743259,6.773092,18.09476,3.6725,608613.27672
2022-08-18,0.988804,0.835472,79.709386,1.443281,1.29438,1.384257,0.954663,4.474722,135.315002,6.786486,135.755164,0.376,12.528408,5.187768,1.384257,1.933932,919.280586,4415.864821,7.432504,24.33498,7.355217,7.844678,400.158403,138.56921,14825.409117,42327.316481,3.247472,476.161892,1327.119817,0.306985,4.879794,45.461501,20.090322,127.5948,1.595744,9.711737,0.38499,215.048678,55.880173,4.669964,3.64,4.824564,59.972046,3.75,16.836765,359.975673,10.480026,30.011279,35.641324,6.780294,18.081527,3.6725,596865.650082
2022-08-17,0.983868,0.830972,79.406964,1.446314,1.293318,1.38425,0.953641,4.468001,135.409706,6.781333,135.559005,0.376,12.502839,5.169938,1.38425,1.924278,902.209284,4306.164297,7.384819,24.156762,7.317824,7.843527,397.15601,138.185665,14778.742486,42227.630097,3.252297,476.346196,1317.038609,0.307305,4.871802,45.53547,20.068071,127.110698,1.596898,9.731542,0.385027,213.848794,55.94638,4.629183,3.64,4.803781,60.497183,3.75,16.6783,360.008494,10.407672,30.005593,35.49862,6.779325,17.962788,3.6725,596643.089592
2022-08-16,0.98293,0.827157,79.315718,1.426494,1.287375,1.379128,0.950698,4.465652,134.401605,6.788546,135.379272,0.376,12.519655,5.145571,1.379128,1.922443,879.833037,4213.574852,7.350137,24.139085,7.310633,7.841507,397.175447,137.92585,14757.309034,42222.405592,3.261022,476.741105,1312.219309,0.306977,4.869814,45.388854,19.92276,126.964635,1.578407,9.682266,0.384982,213.937043,55.882295,4.596375,3.64,4.797313,61.196348,3.75,16.407975,359.988743,10.346299,29.996527,35.433848,6.788846,17.923728,3.6725,597018.216475
2022-08-15,0.98195,0.827487,79.489638,1.419697,1.28894,1.376793,0.945109,4.458749,133.139305,6.772878,134.593557,0.376,12.484048,5.085367,1.376793,1.920528,879.994584,4161.232359,7.340006,24.030197,7.302386,7.837003,391.231793,137.388146,14747.528542,42467.330542,3.27429,476.418998,1309.844326,0.306719,4.85898,45.498401,19.844727,127.243038,1.567303,9.68316,0.385016,213.89042,55.846997,4.594732,3.64,4.776651,61.440103,3.75,16.406867,360.000764,10.308108,30.011163,35.460813,6.79244,17.95799,3.6725,595636.543381
2022-08-14,0.97497,0.82426,79.647039,1.4041,1.277438,1.37139,0.941422,4.444735,133.479454,6.742888,134.586287,0.376,12.427128,5.072686,1.37139,1.906876,875.718722,4158.40943,7.321612,23.763011,7.250032,7.836012,382.832778,136.650811,14684.351734,42025.430213,3.237427,476.842209,1302.030981,0.307098,4.840642,45.706703,19.852285,127.494998,1.549193,9.570211,0.385,215.285681,55.667364,4.537202,3.64,4.755787,61.003013,3.75,16.228345,361.425129,10.203119,29.95803,35.385395,6.830985,17.936994,3.6725,593857.514951
2022-08-13,0.974881,0.823878,79.643568,1.403891,1.277475,1.371349,0.941408,4.444705,133.476008,6.742777,134.578028,0.376,12.427128,5.077757,1.371349,1.906702,875.726792,4162.752327,7.321806,23.754592,7.250006,7.836157,382.671934,136.653834,14688.64669,42052.115803,3.230324,476.87839,1301.904983,0.307076,4.844546,45.828336,19.848721,127.489441,1.549218,9.570227,0.384994,215.522084,55.681804,4.537123,3.64,4.756345,61.759747,3.75,16.222708,359.882507,10.202973,29.957792,35.38486,6.828609,17.940902,3.6725,594201.08126
2022-08-12,0.974835,0.8241,79.652082,1.407183,1.278348,1.371719,0.942994,4.456899,133.55906,6.742316,134.494544,0.376,12.453608,5.086537,1.371719,1.906611,880.889519,4193.547833,7.323429,23.745431,7.251414,7.838567,383.819785,136.712822,14657.351031,42464.573312,3.236184,477.055883,1303.920664,0.306649,4.859086,45.468948,19.872458,127.503071,1.55304,9.574382,0.384971,219.475659,55.690329,4.545638,3.64,4.764374,61.261284,3.75,16.245426,360.02958,10.197988,29.982081,35.326006,6.78618,17.9442,3.6725,592907.10464
2022-08-11,0.967417,0.818017,79.546608,1.404746,1.274614,1.368495,0.939346,4.446919,132.666036,6.744504,134.22665,0.376,12.548637,5.142069,1.368495,1.892102,881.380825,4228.128939,7.269281,23.553509,7.196609,7.843814,381.842384,135.546584,14702.937361,42460.736312,3.235458,476.242556,1301.067706,0.306392,4.868779,44.970305,19.9286,127.334232,1.552198,9.496431,0.3845,221.511864,55.380448,4.529366,3.64,4.740894,60.673236,3.75,16.220415,363.00227,10.037992,29.97826,35.161807,6.784198,17.952457,3.6725,591740.056964
2022-08-10,0.967996,0.816827,79.10241,1.409038,1.277461,1.369088,0.941203,4.456726,132.556098,6.723678,134.04885,0.376,12.550954,5.050923,1.369088,1.893236,886.557277,4263.814186,7.272802,23.551127,7.200651,7.846871,380.995755,135.616637,14779.526318,42502.070312,3.261381,478.446628,1298.511203,0.306209,4.87947,45.615964,19.96282,126.623183,1.556439,9.51098,0.3845,224.447246,55.389569,4.522305,3.64,4.749493,61.627235,3.75,16.182792,363.024184,10.037289,29.929631,35.272272,6.798126,17.849887,3.6725,586711.179347
2022-08-09,0.977799,0.827057,79.587184,1.434206,1.287926,1.378236,0.952541,4.455291,134.966817,6.752811,133.801872,0.376,12.595014,5.13127,1.378236,1.912409,901.705822,4316.936177,7.343993,23.963521,7.275796,7.849899,387.716747,136.996235,14871.961722,42290.069507,3.312269,479.228705,1306.788803,0.306614,4.878433,44.489053,20.289866,127.399185,1.590758,9.712529,0.3845,224.373148,55.608621,4.596867,3.64,4.793764,60.499308,3.75,16.596643,359.006259,10.160339,30.03786,35.367504,6.80228,17.932165,3.6725,585026.713561
2022-08-08,0.979765,0.826708,79.602518,1.430523,1.285471,1.378468,0.954672,4.458998,134.748725,6.750918,133.558391,0.376,12.60347,5.13349,1.378468,1.916254,905.410254,4300.669137,7.358645,24.021669,7.289672,7.850123,386.324646,137.460369,14855.82954,42331.247863,3.307971,477.118018,1300.709944,0.306656,4.878371,45.542451,20.295545,127.423731,1.590633,9.726548,0.3845,224.381463,55.41302,4.604525,3.64,4.805356,60.399154,3.75,16.635814,365.025935,10.151799,30.04022,35.598615,6.801845,17.969592,3.6725,583548.643653
2022-08-07,0.98193,0.828432,79.376034,1.437651,1.293155,1.38111,0.961929,4.456035,134.976337,6.758175,132.853457,0.376,12.621004,5.167166,1.38111,1.920488,918.173073,4343.08891,7.37402,24.05403,7.308646,7.850038,386.356578,137.045221,14904.034228,42025.249345,3.354487,476.6927,1302.198143,0.307799,4.866734,46.271399,20.416489,127.061186,1.602914,9.794166,0.3845,225.398994,55.561762,4.621294,3.64,4.838181,60.860032,3.75,16.780237,363.73871,10.18569,30.01485,35.815818,6.789314,17.911191,3.6725,583135.177638
2022-08-06,0.982269,0.828362,79.375754,1.444061,1.293813,1.381056,0.961861,4.456404,135.022362,6.756636,132.8691,0.376,12.621004,5.183534,1.381056,1.92115,918.175192,4342.084706,7.374194,24.055443,7.308427,7.849902,386.370205,137.044626,14906.732245,42032.963195,3.354136,476.758749,1302.485364,0.307761,4.871223,46.340967,20.41928,127.060739,1.602979,9.794263,0.3845,225.513129,55.560629,4.621377,3.64,4.833428,61.000933,3.75,16.78064,361.626609,10.191559,30.014532,35.815268,6.78983,17.911209,3.6725,583161.096321
2022-08-05,0.98343,0.829292,79.410465,1.449554,1.294249,1.382203,0.963556,4.456489,135.328566,6.762323,132.882763,0.376,12.56346,5.20021,1.382203,1.923423,918.3017,4323.33481,7.390511,24.09081,7.317211,7.849993,387.299348,137.215107,14950.112815,42149.385134,3.348554,476.913671,1305.260177,0.306761,4.879075,45.973075,20.404979,127.116302,1.603193,9.814758,0.3845,224.435261,55.615735,4.632274,3.64,4.845172,60.524597,3.75,16.802726,359.019546,10.200681,30.017175,35.80162,6.787951,17.935996,3.6725,583326.815819
2022-08-04,0.978378,0.823713,79.205121,1.435554,1.285321,1.377277,0.956581,4.457571,133.285194,6.74931,132.639015,0.376,12.592517,5.216317,1.377277,1.913542,901.278374,4279.526777,7.350619,24.071663,7.282222,7.850063,386.752884,135.714567,14895.625199,42409.052397,3.344819,477.251035,1305.596285,0.30671,4.872286,45.513992,20.329619,126.787597,1.588422,9.744254,0.3845,224.325812,55.52795,4.622851,3.64,4.821811,61.347788,3.75,16.679825,359.011844,10.134945,29.974417,35.872175,6.78573,17.942778,3.6725,578704.155756
2022-08-03,0.986091,0.824474,79.130095,1.44343,1.287003,1.381915,0.963396,4.456615,134.22472,6.757178,132.414887,0.376,12.568031,5.272853,1.381915,1.928626,906.878243,4332.693268,7.411274,24.308128,7.339764,7.849927,389.128522,137.36106,14873.126916,42141.479416,3.36391,474.525153,1309.953927,0.3069,4.873552,45.610139,20.567418,126.667499,1.60034,9.733043,0.3845,227.641303,55.73215,4.631064,3.64,4.856858,61.132155,3.75,16.802741,358.995733,10.229484,29.987471,36.281646,6.78392,17.97268,3.6725,579007.208945
2022-08-02,0.980964,0.818273,78.49366,1.4382,1.285409,1.380238,0.954274,4.454379,132.368288,6.752302,132.206308,0.376,12.508729,5.240589,1.380238,1.918599,903.398943,4303.708685,7.374086,24.181639,7.3018,7.849573,390.085182,136.500597,14858.912992,42303.73207,3.370806,474.343658,1308.777868,0.306629,4.858542,46.083573,20.521672,125.648726,1.592125,9.734093,0.3845,238.601847,55.511648,4.623181,3.64,4.83416,60.174102,3.75,16.666292,360.256621,10.204707,29.903251,36.082044,6.779639,17.945343,3.6725,576926.215281
2022-08-01,0.973915,0.814672,78.950186,1.421965,1.283652,1.376243,0.948897,4.452954,131.776392,6.76818,131.938489,0.376,12.515083,5.150999,1.376243,1.904813,887.331718,4232.432404,7.321686,23.988966,7.25033,7.850007,388.997778,135.084593,14844.771106,42228.226323,3.364426,480.300773,1305.262667,0.306592,4.864631,44.702997,20.260281,126.37951,1.576331,9.619347,0.3845,240.034835,55.387381,4.592711,3.64,4.798726,62.42734,3.75,16.461422,362.680028,10.104336,30.104579,36.121954,6.790463,17.939716,3.6725,563912.920931
2022-07-31,0.978101,0.821183,79.340987,1.430015,1.279875,1.380642,0.951487,4.450461,133.329324,6.743828,131.261807,0.376,12.632594,5.173341,1.380642,1.912998,901.055444,4282.716086,7.358218,24.075616,7.279224,7.850114,395.262365,135.986734,14951.593319,42025.245445,3.403385,476.901053,1303.540283,0.307599,4.857986,45.900331,20.360234,127.005085,1.603584,9.659833,0.3845,240.09859,55.367133,4.631317,3.64,4.8315,62.250781,3.75,16.630819,358.45497,10.060012,30.044143,36.313153,6.800886,17.912707,3.6725,577406.151204
2022-07-30,0.977965,0.821028,79.333456,1.430767,1.280077,1.380549,0.952588,4.450441,133.241093,6.74401,131.255571,0.376,12.632594,5.177646,1.380549,1.912732,901.270761,4280.182017,7.358835,24.073817,7.282601,7.850124,395.307521,135.974825,14950.108179,42043.705978,3.403506,476.992919,1303.559092,0.307551,4.856282,45.878433,20.364432,126.99303,1.591861,9.665031,0.3845,240.098039,55.367443,4.632747,3.64,4.827941,62.249372,3.75,16.587894,358.45497,10.106215,30.043441,36.312029,6.800455,17.914253,3.6725,574279.679294
2022-07-29,0.980281,0.820686,79.354386,1.43203,1.280191,1.381381,0.951524,4.450537,133.254441,6.744184,131.224384,0.376,12.632307,5.180441,1.381381,1.917262,905.564278,4286.395194,7.369715,24.126707,7.298283,7.849988,396.440529,135.973638,14860.300975,42296.238971,3.404263,477.147762,1306.308413,0.306996,4.849961,45.514401,20.375569,127.026533,1.59316,9.674279,0.3845,240.197456,55.215732,4.641364,3.64,4.833344,62.860037,3.75,16.625343,359.004497,10.187902,30.064525,36.381538,6.791119,17.922906,3.6725,562405.683412
